type	id	parent	name	durationYears
C	C3257133991aba37a2e1554eb	F4190879ecd8b5ecb5497f2ef	Profesor en Filosofía	5
C	C3260ef2d9727ec46a1c3a324	Ff6d7715828e3e3ee9078c498	Médico	7
C	C3262442ddb56751ed92e4a8d	Fcd49b74c299c420f1bb51ae6	Licenciado en Sociología	5
C	C3263e86785e8282791abda00	Fa997b85669961e46e6197653	Licenciado en Publicidad	4
C	C3264f57e4e79049b19541b9e	F5f12be42de59b84c1d2d6ce7	Constructor	4
C	C327043c919031753fc3cb982	Fda21cd56de769d47c6ddddad	Licenciado en Gestión Deportiva	4
C	C3273ae91713c6a270086b7ff	F13e91106180d5d41962d7393	Técnico Universitario en Computación	3
C	C32803771839c482157eac714	F0b147eac6f96a0ffdbf5c148	Técnico/a Universitario/a en Ciudades inteligentes - MD	3
C	C3283879152411e9ee4a73f65	F80af828aba1df59f95e50f9d	Licenciada/o en Tecnología de Videojuegos y Diseño Interactivo	4
C	C32867a88119202cb806928d9	Fc9e34e274b5e4f42ecca9866	Ingeniero Industrial	5
C	C3288f68eff54252d210992fe	Fee30350d4fb3554eb6ed4699	Farmacéutico	5
C	C328a2ba5616c5c59188dddac	F1abd4cc941114f57d7d274d4	Técnico Universitario en Acompañamiento Terapéutico	3
C	C328dc60ac7caedac7182611f	Fe1a21b01d1d2ebe60647a8a5	Diseñador Industrial	6
C	C3297a23652aae69f81cc30bc	F05a7428be739e7957ac6b28b	Licenciado en Terapia Ocupacional	4
C	C32a3f4b6c02ed3ebad537a80	F054ea0ef2cbc167be5e8b748	Licenciado en Marketing Deportivo	4
C	C32aa12c49a7b782376683eaa	Fab16d0288d1a1ccab3723173	Licenciado en Genética	5
C	C32b68064c38fc87a6730261b	Fdc7f3594f8f376f61c4e73b9	Ingeniero/a en Alimentos	6
C	C32bd406898e0259441195166	F89888f4ceca9b6e45b0431a2	Técnico Universitario en Instrumentación Quirúrgica	3
C	C32c2975c6dd34a85ffa4cab2	F38cd69d6633eeb419a722a60	Técnico en Ciencias Ambientales	2
C	C32c7cc808aca19ca71d193b0	Fbf343af492c4cdce908259d7	Licenciado en Kinesiología	4
C	C32c9db9d63b38c3f64e39621	F9022718f300d20a82511b0f2	Técnico Universitario en Hidrocarburos y Geociencia - MD	3
C	C32cb8a7ce46c9eaa4d219a51	Fa4fe29b4c17aa21405bd2ec3	Técnico Universitario en Mecanización de la Producción Agropecuaria	3
C	C32cba516ed39940ece87084f	Fa2402dbdb0baf434c079edd1	Profesor de Enseñanza Media y Superior en Relaciones del Trabajo	5
C	C32cc0c10a71a307e4c2e37e7	F3055475a8469c230701c8e4f	Técnico/a Radiólogo/a Universitario/a	3
C	C32cf66772a214b6792ea0131	Fa4c61951999c9dcf04eb62d2	Técnico Universitario en Gestión Deportiva	3
C	C32d80c181cad374ec3f070c5	F1989289dcea606f056c455b9	Licenciado en Sistemas Aéreos y Aeroespaciales	5
C	C32e037aae8926074d27f7a70	F96331d621eb2c17b5b1cb4e0	Licenciado en Administración del Deporte	4
C	C32e08e93af4dfbc3697a24ea	F915cd9e05e56ef41262f97f5	Analista en Electrónica	4
C	C32e30ece5d3d6a688757bc26	F13ba852b73b9dc99e6abd533	Técnico/a Universitario/a en Guía de Turismo	3
C	C32f62e667749deefdcf9a508	Fd224a09065df1ec3e3a8622d	Licenciado/a en Diseño de Indumentaria y Textil	4
C	C330045f11db011f4e087f769	F13e91106180d5d41962d7393	Ingeniero en Computación	5
C	C3300ff752438321391b41f4d	Fc38b7a5a908a2e7f85df7855	Ingeniero/a en Petróleo	6
C	C330343112a2677b57de98228	F189117fcc24d68335eec7e5d	Licenciado Fonoaudiólogo	5
C	C330620e3c8b8c81841c5f85d	Fe933fcb5cd4109c157f95c5b	Ingeniero/a en Alimentos	6
C	C330ed86c61dc68d4928c09e7	Ff6eac2409a4271068d88048c	Licenciado en Periodismo	4
C	C3315fb000d7feb5c779f21cb	F589f07ea030da1b5fc927232	Técnico Universitario en Administración y Gestión	4
C	C3317e8cd5e289ff269bc4ec2	Fcb629a24c5c2c2e140232130	Técnico Universitario en Administración	2
C	C33199985f2c6a02b9b86aa0e	Fae017781ff15a564f4a3aaf1	Ingeniero Electromecánico	5
C	C33221ca8fb142c8ae479deec	Fc80f991f0281a03ff4b7484e	Ingeniero Civil	6
C	C33290f2ae0e72f43577d4674	Fbc288f77e22d98e5c216c2a7	Profesor de Física	4
C	C33291750da5b760742ed5dc8	F9a5c98aaee48d448fe1d9f3b	Profesor de Grado Universitario en Artes Visuales	5
C	C3338b8db3a477c4fae1e5d32	Fb02c71f0ad1711b96c7acfc9	Licenciado en Folklore Mención Culturas Tradicionales	5
C	C333a2b4d0005cbc259c02df3	F0526333d86a75eec290d0d11	Contador Público	5
C	C3340e871d9d3ea55f0e3f594	Fc838945d8de7040898785709	Licenciado en Economía	4
C	C3341ed82734cae5914fa9c0d	Fc80f991f0281a03ff4b7484e	Ingeniero en Alimentos	5
C	C334bb889ea64c6b60e3378ad	Fab3f97a3f57fcbdbfcc77792	Contador Público	5
C	C33517bf8682cb14d81bd3d1e	F0bfd2734295fa1fd8ab202b5	Abogado/a	5
C	C335a795894edbecee11a85e9	Fa9d6c2a0bb40c8407f30c6c2	Licenciado/a en Enfermería	5
C	C335d6b61859525aa8f942df5	Fc23f2365fe87331e8526fe0f	Licenciado en Nutrición	5
C	C33618c6caf7b840ac83ce8aa	Fd6682073201abea56ac32258	Licenciado en Administración de Empresas - MD	4
C	C336344d2e8c8424470ac3a2a	Ffbfe805f436caf3d5aa6b5f7	Médico Veterinario	5
C	C3363c886e08bcf9499c773a8	Ff415458e1ab9ccb077e69d56	Arquitecto	6
C	C3364ee8065bf647318a39d62	F9906861024a110a8c0e455f2	Licenciado Fonoaudiólogo	5
C	C3365ad804b53d3929b41d47d	Fd1246f85732f01312c295555	Licenciado en Logística	4
C	C336e5dd13dffbf3c237e9087	Fe067f84f1b13d312ca57c425	Diseñador Industrial	6
C	C337195b20da48ca7d1bc009f	F08b5af16b86b151e18460006	Técnico Universitario en Producción de Medios Audiovisuales	3
C	C33720ff79972b18156d1409e	F2eea0d019e9bf6dc2ea5d086	Licenciado en Producción de Videojuegos y Entretenimiento Digital	5
C	C3378bcc3e4a94c06a1ca5a60	Fb666415547a07efcd891cbfd	Ayudante de Gabinete Psicológico - MD	3
C	C338064a6b5b9655a33b0343a	Ff6eac2409a4271068d88048c	Diseñador Gráfico	3
C	C3382b5997003e3fd6d3b818f	F55d7b79bf35d3208ea5c4f38	Contador Público	6
C	C338544ab7eab6fecf72ae68b	F9ff09445d0358e60123fff1b	Ingeniero de Alimentos	6
C	C3387045146218f008424e4e7	F1e4146a6c93be3a4e8be1652	Ingeniero/a en Energía Eléctrica	5
C	C338b8603bbf805fbecd339d8	F806855318cbf44e67e416a71	Licenciado en Letras	4
C	C338ca895774cbd8accdf50b5	Fc38b7a5a908a2e7f85df7855	Profesor de Enseñanza Media y Superior en Ciencias Antropológicas	5
C	C33a0624784fd4efb3e3c9a2a	Ff8612c960e54aa7d3de28f6d	Técnico/a Radiólogo/a Universitario/a	3
C	C33a163724f2982d464e7e77b	F2d1bbf74915de52a4f6aa2fd	Contactólogo	4
C	C33a37bd3278a0f718b2a72e7	Fe933fcb5cd4109c157f95c5b	Ingeniero/a en Petróleo	6
C	C33aa644267cbb006f5033c44	Fa2948364638c9c5cbbffc1dd	Técnico Universitario en Cosmetología Facial y Corporal	3
C	C33ab6ec9ead2af0aed31d254	F2a20152219cf4419ce918332	Licenciado en Ciencias Geológicas	6
C	C33ac58f860c0bc8fb80054d7	F9be524327623b021e4055938	Técnico Universitario en Seguros	2
C	C33aeba8d09dd4c9c4ffe59e5	Ffc6639fe0484ada78e29ea84	Licenciado en Administración	4
C	C33b466b606fb249e6528d3d1	F99a2da0489b9e3f4aadbfda3	Martillero y Corredor Público Rural	3
C	C33b95cecafc28bc7eb26a198	F50622779bdc1c7ea223159c7	Podólogo Universitario	3
C	C33bb2b556cc6fb9c51ac8d4f	F537aa9fe1fe91eca8a2f86b9	Abogado	6
C	C33bcd8a68b34d6fc86f62539	F2a20152219cf4419ce918332	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Tecnología de la Información	5
C	C33bea79dad3921923102a76f	Fd15dd301972ec57934f985e3	Técnico Universitario en Jardinería	3
C	C33c344492d40362553a25807	Fa5b1579207d9637f139fa9ed	Ingeniero en Telecomunicaciones	5
C	C33c503d25022143687c91b08	F49ba5e4dac9ba47266cda451	Técnico Universitario Contable	3
C	C33d33433a75dea118054f7c4	Ff3b9c16a00a03b36a5f93b52	Técnico Universitario en Gestión Pública	3
C	C33d3d1d14e8c35be22da5098	Fc38b7a5a908a2e7f85df7855	Enfermera/o Universitaria/o	3
C	C33d699f491a7338ffd6bab59	Feca6567c5e6c4ad8b3198eee	Técnico Universitario en Educación Social	3
C	C33dee7a98e4dae87edf6d4de	F6f6576a51b9ab785aa12e3b6	Licenciado/a en Biotecnología	5
C	C33e4b1117480fc23dd1ddae4	F33d8589875bc428898104e23	Licenciado en Gestión de Agroalimentos	5
C	C33ed38f14f7c12f0d7279ab8	Fe393180811912102bd3a830b	Asistente de Investigación en Física	3
C	C33ef1edf6de7ec92342237d8	Fee3a10b4b19ace2ff2a93967	Licenciado en Management - MD	4
C	C33f416ffa71f14d506a0709a	F17d5afe2cb3e8016164aad63	Técnico Universitario en Tecnologías de la Información	3
C	C33f935845158f9b55af5f3a7	F0f43785626248c147ddfbb1f	Licenciado en Enfermería	4
C	C33ffa76a93be0997eb893e5f	F9ff09445d0358e60123fff1b	Licenciado en Ciencias Biológicas	6
C	C340030ba7d57841810b6af6a	Fc06faee2d631fbc51d0e6ecf	Licenciado en Enfermería	5
C	C340e9470133f18e227bef592	Fe393180811912102bd3a830b	Licenciado en Paleontología	6
C	C341b7027d075822dc77c3a9c	Fa997b85669961e46e6197653	Diseñador/a Gráfico/a	3
C	C342aa373dda3e18d945a7df3	F3a27eb28ed88f6275934ec9e	Contador Público	4
C	C342fad639afa914796bf8f49	Fbd97cc441be3185423959867	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Archivología	5
C	C343aaf8f5b14fb1594e1d332	Faed86d1befa10d2cb8e012b3	Licenciado/a en Turismo y Hotelería - MD	4
C	C343b1ebd03d5e7ab5dfc7443	F96aaa745afe49baa9fcd74ab	Enfermero Universitario	3
C	C3448a7e4a4d6caba08cbcca6	F62c1390714ad69240b5231f2	Licenciado en Matemática	4
C	C3451af1e9163bed58806b506	F7c510516061a3bbde983bbac	Ingeniero en Energía	5
C	C3451df5f55173e912357785a	F0dd910291b43eec68011b34a	Licenciado en Periodismo	4
C	C34535166470a5c33b5fb28b3	Facdb714e650bcf3fc8bd192f	Bachiller Universitario en Derecho	3
C	C3456d4266a0a416326c2f7e2	F7070032a627019ce72a7578e	Licenciado en Turismo	5
C	C34577221079a3b72177c144f	F9af2bba358b2b2360e0b62a9	Licenciado en Sistemas	5
C	C345a9945df2ef48300e29b65	F5ab4f8ffe6b5ab9594a284e5	Licenciado en Paleontología	6
C	C3460c9620f4955d5deb4307c	Fd9ea95846da370a1c74915f2	Asistente Universitario/a en Representación y Documentación de Obra	2
C	C346200cf34ffcbe67c63e5a8	Fa872bc3d5dde975ef5f204b3	Licenciado/a en Administración de Empresas - MD	4
C	C3462477fbb2edd0af12dcbb0	F4267c8c80030d166076be871	Arquitecto/a	5
C	C346601265e53902f68fd567f	F4edac27550b1fa47687e3d36	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C346670026e36511d568da080	F5f1678e4e8546b49b409c3a5	Profesor en Historia	5
C	C3466bdcd377da453556f6c73	Fbc92af2f46dd40954162dcd3	Analista en Gestión Administrativa	3
C	C346c2dbc2a269aa4841646aa	Fcd96b6ecc8f72a9146ae83ef	Técnica/o Universitaria/o en Ciencias del Ambiente	3
C	C347010cc524fa3ec0d5e236d	Ffadfc1a33a99f44a5e97928f	Licenciado en Musicoterapia	5
C	C3470f659f8e94fcdae2f2d19	Fda82d0fcbadefca377adf65c	Técnico/a Universitario/a en Desarrollo de Videojuegos	3
C	C3476bfaf4e66f30891171942	Fc38b7a5a908a2e7f85df7855	Profesor de Enseñanza Media y Superior en Ciencia Política	5
C	C347880cce5d7994ae7bd5a12	Fa997b85669961e46e6197653	Diseñador/a de Ilustración - MD	3
C	C3479df9d02b5780859e3c4f0	Fd50e8009a33889cdab2a13f5	Técnico Universitario en Publicidad	3
C	C348130636111e6ec786cfa54	F24dac8a0350761fe4134157a	Licenciado en Filosofía	5
C	C3481d8d8c2a5490ebd8f0996	F84bd77f9eff79d6fd3bab273	Licenciado en Administración	4
C	C348cbf0d891aa0c8174cde35	F4531e6609620ec87905fb07f	Médico	7
C	C349512ad14ececcde3b2dd7e	F55d7b79bf35d3208ea5c4f38	Licenciado/a en Sistemas de Información de las Organizaciones	5
C	C3498596cbdfd1457f9de0099	F9c1127f943e90157eb596b6a	Licenciado/a en Teatro	5
C	C3499eecb9231919b40ea5db8	F7f4cd4f32628f4114f3ae456	Técnico Universitario en Emprendimientos Turísticos	3
C	C349ff8385042034f5b5fd056	F21483e17d576026eb8e58ece	Técnico Universitario en Prácticas Cardiológicas	3
C	C34a1ad69f2c506c2c4181621	F1e5b598cd5008489acaa715b	Licenciado/a en Artes Musicales con orientación en Composición	5
C	C34a441f512138c3b174b240c	F70f6c4ca5043a8e3aba5fb8c	Licenciado/a en Gestión para el Desarrollo Urbano y Regional	4
C	C34a769858b1ce8117da7e85f	F3a7cb157b0c3332480ba3753	Licenciado/a en Kinesiología y Fisiatría	5
C	C34ab313d4a32c06a495a1406	F2a20152219cf4419ce918332	Licenciado en Economía y Administración Agrarias	5
C	C34ad1ea1688e7a4017293e13	Fff18978299ef2ab1f9791421	Licenciado en Comercio Internacional	5
C	C34bbe40b719408a8135697a8	Fe791065278449b3b35421b87	Técnico/a Universitario/a en Prótesis Dental	3
C	C34cc732ac4d7ba38ae9333b7	F789fd4aeeafbd0a3b38f4b3f	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C34d2a0a1afc380eb563c6762	F01804fdb37ada6898c2e5d68	Analista Universitario en Comercio Internacional	3
C	C34ef00d2429bd57074b3491b	F093ebb7dd679aaf627345839	Licenciado en Letras	5
C	C34f285e74afab197efc184e9	Fc38b7a5a908a2e7f85df7855	Licenciado en Ciencias Matemáticas	6
C	C34fccdcb50d989ba37f96ac5	Ff091c55d6a3ea7ae24cd113b	Técnico en Periodismo	3
C	C34fec74a384d3ba9cd2d66a8	F7b3220ff71fe8f76fd6cc6aa	Médico	7
C	C3502eee09a979f3b61465897	F1392c16b807d6730b79a2b71	Ingeniero/a Naval	6
C	C350a63054c29e637ceaeb370	Fe067f84f1b13d312ca57c425	Analista Universitario de Computación	4
C	C350c15e690c0b8f63cb9c456	Fde48cab034395ccd06e1731e	Técnico/a Universitario/a en Análisis de Sistemas de Información Médica	2
C	C350cf9a1fc5d579eed06059b	Fc7b5a478cd5fb42480ac0096	Profesor en Matemática	4
C	C350d8def37b150d845f3fa8e	F3740ca05b210e8cc29807d8b	Ingeniero/a en Petróleo	6
C	C350e79d05c207b25fee7005f	Fea6c855d1d59ae19d938cfd7	Licenciado en Nutrición	5
C	C35100c202f1549827f85b82d	F4acdfe38d74850a62e95806f	Técnico/a Universitario/a en Análisis Químico	3
C	C3513fdfbfbbd0f5a9a1a6e63	Fdbd60ff6f731cd0d560c28b3	Técnico Universitario en Prácticas Cardiológicas	3
C	C3514a7151fce6625187175cf	F52b115b5dbbc92786ccacb86	Técnico Universitario en Programación	2
C	C351546dc370811e2898e29ac	F9022718f300d20a82511b0f2	Analista de Sistemas de Información	3
C	C351ddfff953a2e03a87719d9	F09e17e2f3ed4ac58873dcd52	Médico	6
C	C35200135ce3db6b1f407a40d	Fe733c8f8bc72ac75c88aaebe	Técnico Universitario en Mantenimiento Industrial	2
C	C35202e1df8a5ea688ea971dd	F92f8647e956d70212b3940fe	Técnico/a Universitario/a en Laboratorio	3
C	C3523e3142738d55129015049	F0d3e131d95803722ad76060d	Ingeniero en Computación	5
C	C3524a709c915b8d8f0c41b4a	F70ebcffc462042451b0c5477	Licenciado/a en Inteligencia de Negocios Digitales - MD	4
C	C353025e70fc0267baba878cb	F904dad853a00726c629bafc2	Médico	6
C	C3530a8f8270d18a7b6877b74	F2d58686f30ba0a286f3c41d7	Técnico Universitario en Cosmetología Facial y Corporal	3
C	C3531cabeb0e922b81b2ad265	F3c66b6a84e5a7a8259964b71	Técnico/a Universitario/a Militar en Informática	3
C	C3533b5fab2bd7fb3ac5f689d	F235a0f14ca72943153cde995	Técnico/a Universitario/a en Siniestrología y Accidentología Vial	3
C	C353878766f43d2c4d5129948	Fe99755efc690dd922bd7376b	Técnico en Diseño de Indumentaria y Textil	3
C	C35487acd235ee219354eef78	F789fd4aeeafbd0a3b38f4b3f	Veterinario	7
C	C35499589b422addeb3baaa71	Fe9ee899a661d645357ff3e0f	Profesor en Matemática	4
C	C355086f0f1d2fca2c198a0ec	F94ffed7a284f82b4f7af52f5	Locutor Nacional de Radio y Televisión	3
C	C3551ab07b8e507b7829cb9a2	F99a2da0489b9e3f4aadbfda3	Profesor de Enseñanza Media y Superior en Ciencias Antropológicas	5
C	C3554c37dd764507e191810e7	F806855318cbf44e67e416a71	Licenciado en Teología y Religiones Comparadas	4
C	C35567b3afe1f01b08beafc82	F1392c16b807d6730b79a2b71	Técnico Universitario en Instrumentación Quirúrgica	3
C	C3559725c64794a854b079068	F0f43785626248c147ddfbb1f	Licenciado en Letras	5
C	C3559e41d6cd9d5dac1935b14	Ff5fc103495518c61f9fcc555	Técnico Universitario en Informática	2
C	C3559fe7216d20e5421ed3396	Fab3d54d78c5d39d4ec98a7eb	Licenciado en Nutrición	5
C	C355a8994efbe539f64642037	F6879a9af2ffa0c168cd78a00	Técnico Universitario en Anestesia	3
C	C355abdd26ca912e7675d42d9	F57347efda2c6936b00e81435	Técnico en Educación Física y Deportes	3
C	C355b9b7e6182c549defd8586	Fa985c8a5715902e27c7fdbf8	Traductor/a Público/a en Inglés	4
C	C356cc6e732f383aa5f0eeeba	F30082e166c59570495389d2e	Licenciado en Economía y Administración Agrarias	5
C	C35738a3f4d6669dc94019a31	Ff6d7715828e3e3ee9078c498	Ingeniero/a Industrial	5
C	C357884bf9ecfca11a60d2275	F0ad6b1c5c496957db6c76a66	Licenciado en Ciencias Matemáticas	6
C	C3578a6b684c92094727dc40e	F22d1cf5241d329d2869ab231	Licenciado en Nutrición	5
C	C35832b73d88ff04964fc4741	F3ef158f6ccbcaede20d2e7d3	Ingeniero en Transporte	5
C	C358447cce39e1feee41eec67	F1d3ca73a264d8dcbd0b18997	Licenciado en Diseño Gráfico	4
C	C358d33007ea1d455719f2bcd	F99a2da0489b9e3f4aadbfda3	Profesor de Enseñanza Secundaria, Normal y Especial en Sociología	6
C	C35900a8d4d9387a47d98fd6c	Fbd97cc441be3185423959867	Licenciado en Ciencias Antropológicas (Orientación Sociocultural)	5
C	C35930aa2d0a68087ae38cdea	F04fb254a2fa716b90bce925e	Licenciado en Administración de Empresas	4
C	C3593ad2403a0797c92d958cc	Fa4eb11d6fd97de833c9a48e3	Licenciado en Administración	5
C	C3594db5e802e59fe01a30f69	F690879130d2d19d1147f4dcc	Técnico Universitario en Instrumentación Quirúrgica	3
C	C359eb4667e2874ae7830f2dd	F9ff09445d0358e60123fff1b	Licenciado en Relaciones del Trabajo	5
C	C359f958d0495c6ef8e1236cc	F83c5496141be4a6758482732	Martillero y Corredor Público Rural	3
C	C35a42e9e838405ceb266069b	F103d8c11dcec733f06086257	Licenciado en Ciencias Políticas - MD	4
C	C35a7b19afcd13c41fe3a6120	Fdeda3349cd0b513ee870e817	Licenciado en Administración de Empresas	4
C	C35bdcc35432294fae519be98	F8a221039b211a26fd493fd8b	Técnico Universitario en Desarrollo Agropecuario para Pequeños y Medianos Productores	3
C	C35c0dd39b985af4d058af501	F537aa9fe1fe91eca8a2f86b9	Ingeniero Agrónomo	6
C	C35c5d02a2689b933cf45e828	F2b31cdd0fceb4d264e97023f	Técnico en Accidentología Vial	3
C	C35c6deec0f6199068afec535	Fa545ef2f6530a5016cfbb175	Técnico Universitario en Mecanización Agrícola	3
C	C35cbf0034b58b5d53b82a813	F30082e166c59570495389d2e	Licenciado en Ciencias Geológicas	6
C	C35cde294375a9385cfdd2b95	F1412b2373cc1bde8dba5f35d	Técnico Universitario en Turismo - MD	3
C	C35d42417f76934faf86fea01	Ff2c9932604ee5f51fa8ea0a9	Licenciado en Matemática	5
C	C35d77710b25e26f31ad41160	Fc38b7a5a908a2e7f85df7855	Analista Universitario en Economía y Administración Agrarias	3
C	C35d991e41bd03cbdd4433cfb	Fd15dd301972ec57934f985e3	Profesor de Enseñanza Media y Superior en Ciencias Geológicas	5
C	C35daebc8d941d71c5e1aa235	F040defd5e01f4b8c993d705b	Profesor Universitario de Educación Física y Deportes	4
C	C35dbb7fbc4394f06a149d985	F31beb75106a0c930a2c4c052	Licenciado Fonoaudiólogo	5
C	C35ded33d1d249a29bc5a8d7d	F0d3e131d95803722ad76060d	Profesor en Tecnología Electrónica	4
C	C35e0441d34c6027b5f2f454e	F7f2495ecd63180453dd94c8e	Licenciado/a en Gestión Gubernamental - MD	5
C	C35e16f1d607b8b3d5fb89822	Fc38b7a5a908a2e7f85df7855	Diseñador Gráfico	5
C	C35e36caed495b0af30c9a94f	F4747ec02e17817fb0a1ab026	Podólogo Universitario	3
C	C35e386f6c06f70fdafb4134b	F1d500bf029f7c8cd0ca58c49	Técnico Universitario en Administración	3
C	C35e54fbfeb036f6a213d0458	Fdcb163cce0465900c63627a3	Técnico/a Universitario/a en Marketing Digital y Comercio Electrónico	3
C	C35e6ed031d5bfc65b7fd72b4	Faf3ef51a65ab236c02608318	Ingeniero en Física Médica	5
C	C35f2eb8149977d12b5bb7037	Fd8441787d40134da73715a89	Licenciado en Inglés	5
C	C35f343d8ed3052c9fe5c0de8	F1392c16b807d6730b79a2b71	Profesor de Enseñanza Media y Superior en Física	5
C	C35f7518647014572a6da452e	F3a97b00edf144ba8a5ffbcd6	Técnico Universitario en Hotelería	3
C	C35fbdc2e2151d5eeb7fbc192	F9bf9b42e42d8994336ed44e3	Licenciado en Nutrición	5
C	C35fe9eaff4eccf5da00c5598	F4d6a41d723e544f19a10607e	Licenciado en Matemática	5
C	C35ff7c868c0a7991ad07b435	F21483e17d576026eb8e58ece	Licenciado en Producción de Bioimágenes	6
C	C3608a7acb4875da42055d350	Fe826672943aaafccec5a32ca	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Recursos y Servicios de Información	5
C	C360e34f8e97a84aaec151a66	Ff2c9932604ee5f51fa8ea0a9	Ingeniero Civil	5
C	C3617ac499d7fe0144cceab14	F58e031535789fa798e3fbd2a	Técnico/a Radiólogo/a Universitario/a	3
C	C361925be5780b7c8ee09d6f6	Fc3068eb8b58c96ee0c8d9867	Licenciado/a en Enfermería	5
C	C362689a9cbbaa34f11f4c882	F52aed80b1a98e8b6a3eeca7d	Técnico Universitario en Desarrollo Agropecuario para Pequeños y Medianos Productores	3
C	C362a57418e4a830028ecd29e	Feb23b1826b3e1f01a7bfe92b	Diseñador Industrial	6
C	C3633170b0337e52086a70e2a	F024d8d1ae24e5bab20aa3e2e	Técnico/a Universitario/a en Informática Aplicada a la Salud.	3
C	C36351b24104a0597065b45df	F395a29215cb07799e21fabe9	Médico	6
C	C363649a28669e8011005732f	F0f43785626248c147ddfbb1f	Diseñador de Indumentaria	5
C	C3637d33e21bda5e515589c47	F629ade8d8c9f608bd14000ea	Bibliotecario/a - MD	3
C	C3637d66509b0b612e0f6925b	Fc38b7a5a908a2e7f85df7855	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C3638301eb2abf2e617c35b2b	F5f25c0bed54d28bcee22eb43	Licenciado/a en Administración de Empresas	-
C	C363bacf90437e50e9056aaf8	Fa52fe5f4517ce5381f24f7bf	Técnico/a Universitario/a Militar en Electrónica Aeronáutica	2
C	C363cac8a4c0ab793f9a98524	F0b147eac6f96a0ffdbf5c148	Técnico Universitario en Mecatrónica	2
C	C3643f32c3f596d8c12ee3961	F06d79f125af41b5c5b92d9bb	Licenciado en Tecnología de los Alimentos - Mención Producción de Materia Prima de Origen Vegetal	4
C	C36509ebfb1ecb4c20ea0e685	F5ab4f8ffe6b5ab9594a284e5	Profesor de Enseñanza Media y Superior en Ciencias de la Comunicación Social	6
C	C36517259dc8391acf91aa31e	Fbc92af2f46dd40954162dcd3	Martillero Público, Corredor ( Inmobiliario y Mobiliario ), Administrador de Consorcios y Tasador	2
C	C3653a4a2e6959a5bf85ffd92	F4acdfe38d74850a62e95806f	Enfermero/a	3
C	C3653afce0afb6f1a2028c70d	F11f132fb223d72bd6a01967b	Ingeniero/a Naval	6
C	C365e1a28d68e0bff9a266ba0	F6176e8f1b29ceadc75b13737	Técnico/a Universitario/a en Redes y Operaciones Informáticas	3
C	C365e4fe3e54f404200289c8f	Fe067f84f1b13d312ca57c425	Licenciado en Ciencias Físicas	6
C	C365f366a5ca562498796c09f	F1f986bdd0ee825be1ff12167	Licenciado en Artes Audiovisuales con orientación en Teoría y Crítica	5
C	C3664b3f6f63df80a162c5a43	Fb5ed76239d32c8cc7dac865a	Licenciado en Producción de Bioimágenes	4
C	C366cb9071788e7abdcb5442a	F4df8d40ca0901ec155b8a019	Licenciado en Psicología	5
C	C366d1c35cc2145d63ea32759	F83c5496141be4a6758482732	Licenciado en Economía y Administración Agrarias	5
C	C3672d0a5ba064c450903a49e	F30082e166c59570495389d2e	Licenciado Kinesiólogo-Fisiatra	6
C	C367637198d5f4f4da620dcba	F1d30b426e0bb55f56b99ca4b	Analista Contable y Administrativo	3
C	C367ca0abf1a58790b4030a2b	Fbe266d54d094335e6d08ec66	Licenciado en Administración Hotelera	4
C	C367caf0f9b6837c1d1e250b2	Fb7a47d91993e4431e422a443	Licenciado en Protección y Saneamiento Ambiental	5
C	C368047ebc1f388d180e887f3	F11f132fb223d72bd6a01967b	Licenciado/a en Economía	5
C	C36828832b9f5cec2a5694629	Fe933fcb5cd4109c157f95c5b	Licenciado en Planificación y Diseño del Paisaje	5
C	C3685218cc1dd53e1fa427a7d	F5ab4f8ffe6b5ab9594a284e5	Licenciado en Planificación y Diseño del Paisaje	5
C	C3686cf587364635ed9743ff3	F537aa9fe1fe91eca8a2f86b9	Licenciado en Geografía	6
C	C3695a0aa0d1923b5868e8fff	F99a2da0489b9e3f4aadbfda3	Abogado	6
C	C3698980bc772662da9d277c4	Fd15dd301972ec57934f985e3	Técnico/a Radiólogo/a Universitario/a	3
C	C3699811c3db1464352795f31	F904dad853a00726c629bafc2	Licenciado en Historia	5
C	C3699c49374d4bf2b1438a7eb	Fe0bafca362d9112a4631aa3a	Ingeniero Agrimensor	5
C	C369b606472b15ac7e8489632	F5804227ddc2200573f592cd7	Licenciado en Obstetricia	5
C	C369f22855d5f3187aa41e9cc	F6e8cf70d57fa1664ee32e82a	Médico	7
C	C36a1f9f67378af16befa7606	F5ab4f8ffe6b5ab9594a284e5	Calígrafo Público	3
C	C36a56348d3624acf83caa6aa	Fa997b85669961e46e6197653	Diseñador/a Fotográfico/a - MD	3
C	C36a8335c203700dbd784a215	F52ea8155700d1292491498d8	Ingeniero en Alimentos	5
C	C36b0a856d64a092a4c89d50f	F4747ec02e17817fb0a1ab026	Técnico Universitario en Instrumentación Quirúrgica	3
C	C36bcf72f0391ba32ba16d5ca	Fead570952055595cc2938cdd	Técnico Universitario en Turismo	3
C	C36bea5003e6339ab2d0e9d26	Fd8441787d40134da73715a89	Licenciado en Enfermería	5
